<<<<<<< HEAD
"election_year","State","Date","Candidate","party","days_till_election","id","value"
16661,"2012","FL",2012-11-01,"Angus-Reid","Romney",49,"R",5
16659,"2012","FL",2012-11-04,"Gravis Marketing","Obama",49,"D",2
16659,"2012","FL",2012-11-04,"Gravis Marketing","Romney",49,"R",2
16644,"2012","FL",2012-10-30,"Mellman (D-Americans United for Change)","Obama",47,"D",7
16644,"2012","FL",2012-10-30,"Mellman (D-Americans United for Change)","Romney",45,"R",7
16631,"2012","FL",2012-11-04,"InsiderAdvantage/Florida Times-Union","Obama",47,"D",2
16631,"2012","FL",2012-11-04,"InsiderAdvantage/Florida Times-Union","Romney",52,"R",2
16612,"2012","FL",2012-11-03,"PPP (D)","Obama",50,"D",3
16612,"2012","FL",2012-11-03,"PPP (D)","Romney",49,"R",3
16601,"2012","FL",2012-10-29,"Pulse Opinion Research/Let Freedom Ring (R)","Obama",48,"D",8
16601,"2012","FL",2012-10-29,"Pulse Opinion Research/Let Freedom Ring (R)","Romney",50,"R",8
16575,"2012","FL",2012-10-31,"YouGov","Obama",47,"D",6
16575,"2012","FL",2012-10-31,"YouGov","Romney",48,"R",6
16488,"2012","FL",2012-10-31,"NBC/WSJ/Marist","Obama",49,"D",6
16488,"2012","FL",2012-10-31,"NBC/WSJ/Marist","Romney",47,"R",6
16487,"2012","FL",2012-10-30,"Mason-Dixon","Obama",45,"D",7
16487,"2012","FL",2012-10-30,"Mason-Dixon","Romney",51,"R",7
16479,"2012","FL",2012-10-31,"Ipsos/Reuters (Web)","Obama",48,"D",6
16479,"2012","FL",2012-10-31,"Ipsos/Reuters (Web)","Romney",46,"R",6
16433,"2012","FL",2012-10-28,"Grove Insight (D-Project New America/USAction)","Obama",48,"D",9
16433,"2012","FL",2012-10-28,"Grove Insight (D-Project New America/USAction)","Romney",47,"R",9
16418,"2012","FL",2012-10-24,"Mellman (D-Americans United for Change)","Obama",49,"D",13
16418,"2012","FL",2012-10-24,"Mellman (D-Americans United for Change)","Romney",47,"R",13
16401,"2012","FL",2012-10-28,"JZ Analytics/Newsmax","Obama",48,"D",9
16401,"2012","FL",2012-10-28,"JZ Analytics/Newsmax","Romney",47,"R",9
16393,"2012","FL",2012-10-30,"We Ask America","Obama",49,"D",7
16393,"2012","FL",2012-10-30,"We Ask America","Romney",50,"R",7
16378,"2012","FL",2012-10-30,"Gravis Marketing","Obama",47,"D",7
16378,"2012","FL",2012-10-30,"Gravis Marketing","Romney",50,"R",7
16350,"2012","FL",2012-10-23,"Quinnipiac/NYT/CBS","Obama",48,"D",14
16350,"2012","FL",2012-10-23,"Quinnipiac/NYT/CBS","Romney",47,"R",14
16309,"2012","FL",2012-10-25,"SurveyUSA","Obama",47,"D",12
16309,"2012","FL",2012-10-25,"SurveyUSA","Romney",47,"R",12
16281,"2012","FL",2012-10-25,"CNN","Obama",49,"D",12
16281,"2012","FL",2012-10-25,"CNN","Romney",50,"R",12
16256,"2012","FL",2012-10-26,"PPP (D)","Obama",49,"D",11
16256,"2012","FL",2012-10-26,"PPP (D)","Romney",48,"R",11
16249,"2012","FL",2012-10-19,"Pharos Research Group","Obama",47,"D",18
16249,"2012","FL",2012-10-19,"Pharos Research Group","Romney",47,"R",18
16197,"2012","FL",2012-10-25,"Rasmussen","Obama",48,"D",12
16197,"2012","FL",2012-10-25,"Rasmussen","Romney",50,"R",12
16181,"2012","FL",2012-10-22,"Sunshine State News/VSS","Obama",46,"D",15
16181,"2012","FL",2012-10-22,"Sunshine State News/VSS","Romney",51,"R",15
16157,"2012","FL",2012-10-23,"Grove Insight (D-Project New America/USAction)","Obama",47,"D",14
16157,"2012","FL",2012-10-23,"Grove Insight (D-Project New America/USAction)","Romney",45,"R",14
16138,"2012","FL",2012-10-24,"Gravis Marketing","Obama",49,"D",13
16138,"2012","FL",2012-10-24,"Gravis Marketing","Romney",50,"R",13
16075,"2012","FL",2012-10-18,"Mellman (D-Americans United for Change)","Obama",47,"D",19
16075,"2012","FL",2012-10-18,"Mellman (D-Americans United for Change)","Romney",47,"R",19
16041,"2012","FL",2012-10-18,"Angus-Reid","Obama",46,"D",19
16041,"2012","FL",2012-10-18,"Angus-Reid","Romney",51,"R",19
15997,"2012","FL",2012-10-17,"PPP (D)/WPTV/FL Democracy/TCPalm","Obama",47,"D",20
15997,"2012","FL",2012-10-17,"PPP (D)/WPTV/FL Democracy/TCPalm","Romney",48,"R",20
15995,"2012","FL",2012-10-17,"Grove Insight (D-Project New America)","Obama",48,"D",20
15995,"2012","FL",2012-10-17,"Grove Insight (D-Project New America)","Romney",45,"R",20
15974,"2012","FL",2012-10-16,"JZ Analytics/Newsmax","Obama",48,"D",21
15974,"2012","FL",2012-10-16,"JZ Analytics/Newsmax","Romney",42,"R",21
15973,"2012","FL",2012-10-17,"SurveyUSA","Obama",47,"D",20
15973,"2012","FL",2012-10-17,"SurveyUSA","Romney",46,"R",20
15971,"2012","FL",2012-10-18,"Rasmussen","Obama",46,"D",19
15971,"2012","FL",2012-10-18,"Rasmussen","Romney",51,"R",19
15969,"2012","FL",2012-10-17,"FOX","Obama",45,"D",20
15969,"2012","FL",2012-10-17,"FOX","Romney",48,"R",20
15966,"2012","FL",2012-10-17,"CNN","Obama",48,"D",20
15966,"2012","FL",2012-10-17,"CNN","Romney",49,"R",20
15844,"2012","FL",2012-10-04,"YouGov","Obama",48,"D",33
15844,"2012","FL",2012-10-04,"YouGov","Romney",47,"R",33
15804,"2012","FL",2012-10-13,"Gravis Marketing","Obama",48,"D",24
15804,"2012","FL",2012-10-13,"Gravis Marketing","Romney",49,"R",24
15774,"2012","FL",2012-10-12,"PPP (D)","Obama",48,"D",25
15774,"2012","FL",2012-10-12,"PPP (D)","Romney",49,"R",25
15732,"2012","FL",2012-10-08,"ARG","Obama",46,"D",29
15732,"2012","FL",2012-10-08,"ARG","Romney",49,"R",29
15731,"2012","FL",2012-10-11,"Rasmussen","Obama",47,"D",26
15731,"2012","FL",2012-10-11,"Rasmussen","Romney",51,"R",26
15720,"2012","FL",2012-10-08,"Mason-Dixon","Obama",44,"D",29
15720,"2012","FL",2012-10-08,"Mason-Dixon","Romney",51,"R",29
15677,"2012","FL",2012-10-07,"NBC/WSJ/Marist","Obama",48,"D",30
15677,"2012","FL",2012-10-07,"NBC/WSJ/Marist","Romney",47,"R",30
15664,"2012","FL",2012-10-01,"UNF","Obama",49,"D",36
15664,"2012","FL",2012-10-01,"UNF","Romney",45,"R",36
15555,"2012","FL",2012-10-04,"Rasmussen","Obama",47,"D",33
15555,"2012","FL",2012-10-04,"Rasmussen","Romney",49,"R",33
15539,"2012","FL",2012-10-04,"We Ask America","Obama",46,"D",33
15539,"2012","FL",2012-10-04,"We Ask America","Romney",49,"R",33
15481,"2012","FL",2012-09-30,"NBC/WSJ/Marist","Obama",47,"D",37
15481,"2012","FL",2012-09-30,"NBC/WSJ/Marist","Romney",46,"R",37
15479,"2012","FL",2012-09-27,"Suffolk","Obama",46,"D",40
15479,"2012","FL",2012-09-27,"Suffolk","Romney",43,"R",40
15426,"2012","FL",2012-09-29,"Gravis Marketing","Obama",49,"D",38
15426,"2012","FL",2012-09-29,"Gravis Marketing","Romney",48,"R",38
15324,"2012","FL",2012-09-24,"InsiderAdvantage/Florida Times-Union","Obama",49,"D",43
15324,"2012","FL",2012-09-24,"InsiderAdvantage/Florida Times-Union","Romney",46,"R",43
15313,"2012","FL",2012-09-18,"Quinnipiac/NYT/CBS","Obama",53,"D",49
15313,"2012","FL",2012-09-18,"Quinnipiac/NYT/CBS","Romney",44,"R",49
15289,"2012","FL",2012-09-19,"Washington Post","Obama",51,"D",48
15289,"2012","FL",2012-09-19,"Washington Post","Romney",47,"R",48
15286,"2012","FL",2012-09-17,"Mason-Dixon","Obama",48,"D",50
15286,"2012","FL",2012-09-17,"Mason-Dixon","Romney",47,"R",50
15269,"2012","FL",2012-09-20,"ARG","Obama",50,"D",47
15269,"2012","FL",2012-09-20,"ARG","Romney",45,"R",47
15253,"2012","FL",2012-09-20,"PPP (D)","Obama",50,"D",47
15253,"2012","FL",2012-09-20,"PPP (D)","Romney",46,"R",47
15199,"2012","FL",2012-09-15,"Purple Strategies","Obama",47,"D",52
15199,"2012","FL",2012-09-15,"Purple Strategies","Romney",48,"R",52
15173,"2012","FL",2012-09-11,"Caddell/McLaughlin (R)/Secure America Now","Obama",44,"D",56
15173,"2012","FL",2012-09-11,"Caddell/McLaughlin (R)/Secure America Now","Romney",48,"R",56
15163,"2012","FL",2012-09-07,"YouGov","Obama",49,"D",60
15163,"2012","FL",2012-09-07,"YouGov","Romney",47,"R",60
15158,"2012","FL",2012-09-18,"We Ask America","Obama",49,"D",49
15158,"2012","FL",2012-09-18,"We Ask America","Romney",46,"R",49
15146,"2012","FL",2012-09-16,"FOX","Obama",49,"D",51
15146,"2012","FL",2012-09-16,"FOX","Romney",44,"R",51
15096,"2012","FL",2012-09-15,"Gravis Marketing","Obama",47,"D",52
15096,"2012","FL",2012-09-15,"Gravis Marketing","Romney",48,"R",52
15038,"2012","FL",2012-09-08,"Consensus Communications (R)","Obama",42,"D",59
15038,"2012","FL",2012-09-08,"Consensus Communications (R)","Romney",42,"R",59
15028,"2012","FL",2012-09-09,"NBC/WSJ/Marist","Obama",49,"D",58
15028,"2012","FL",2012-09-09,"NBC/WSJ/Marist","Romney",44,"R",58
15012,"2012","FL",2012-09-09,"McLaughlin (R)/AIF","Obama",47,"D",58
15012,"2012","FL",2012-09-09,"McLaughlin (R)/AIF","Romney",50,"R",58
15008,"2012","FL",2012-09-12,"Rasmussen","Obama",48,"D",55
15008,"2012","FL",2012-09-12,"Rasmussen","Romney",46,"R",55
14979,"2012","FL",2012-09-07,"SurveyUSA","Obama",48,"D",60
14979,"2012","FL",2012-09-07,"SurveyUSA","Romney",44,"R",60
14879,"2012","FL",2012-09-02,"Gravis Marketing","Obama",47,"D",65
14879,"2012","FL",2012-09-02,"Gravis Marketing","Romney",48,"R",65
14868,"2012","FL",2012-08-31,"PPP (D)","Obama",48,"D",67
14868,"2012","FL",2012-08-31,"PPP (D)","Romney",47,"R",67
14800,"2012","FL",2012-08-22,"CNN/Time/ORC","Obama",50,"D",76
14800,"2012","FL",2012-08-22,"CNN/Time/ORC","Romney",46,"R",76
14739,"2012","FL",2012-08-15,"Quinnipiac/NYT/CBS","Obama",49,"D",83
14739,"2012","FL",2012-08-15,"Quinnipiac/NYT/CBS","Romney",46,"R",83
14737,"2012","FL",2012-08-20,"Gravis Marketing","Obama",45,"D",78
14737,"2012","FL",2012-08-20,"Gravis Marketing","Romney",48,"R",78
14708,"2012","FL",2012-08-17,"FMWB (D)","Obama",40,"D",81
14708,"2012","FL",2012-08-17,"FMWB (D)","Romney",54,"R",81
14675,"2012","FL",2012-08-15,"Rasmussen","Obama",43,"D",83
14675,"2012","FL",2012-08-15,"Rasmussen","Romney",45,"R",83
14667,"2012","FL",2012-08-13,"Purple Strategies","Obama",47,"D",85
14667,"2012","FL",2012-08-13,"Purple Strategies","Romney",48,"R",85
14667,"2012","OH",2012-08-13,"Purple Strategies","Obama",44,"D",85
14667,"2012","OH",2012-08-13,"Purple Strategies","Romney",46,"R",85
14519,"2012","FL",2012-07-24,"Quinnipiac/NYT/CBS","Obama",51,"D",105
14519,"2012","FL",2012-07-24,"Quinnipiac/NYT/CBS","Romney",45,"R",105
14511,"2012","FL",2012-07-26,"PPP (D)","Obama",48,"D",103
14511,"2012","FL",2012-07-26,"PPP (D)","Romney",47,"R",103
14406,"2012","FL",2012-07-17,"SurveyUSA","Obama",48,"D",112
14406,"2012","FL",2012-07-17,"SurveyUSA","Romney",43,"R",112
14357,"2012","FL",2012-07-09,"Purple Strategies","Obama",45,"D",120
14357,"2012","FL",2012-07-09,"Purple Strategies","Romney",48,"R",120
14357,"2012","OH",2012-07-09,"Purple Strategies","Obama",48,"D",120
14357,"2012","OH",2012-07-09,"Purple Strategies","Romney",45,"R",120
14349,"2012","FL",2012-07-09,"Mason-Dixon","Obama",46,"D",120
14349,"2012","FL",2012-07-09,"Mason-Dixon","Romney",45,"R",120
14321,"2012","FL",2012-06-25,"Garin-Hart-Yang (D-Priorities USA)","Obama",48,"D",134
14321,"2012","FL",2012-06-25,"Garin-Hart-Yang (D-Priorities USA)","Romney",44,"R",134
14288,"2012","FL",2012-07-09,"Rasmussen","Obama",45,"D",120
14288,"2012","FL",2012-07-09,"Rasmussen","Romney",46,"R",120
14241,"2012","FL",2012-07-01,"We Ask America","Obama",46,"D",128
14241,"2012","FL",2012-07-01,"We Ask America","Romney",45,"R",128
14187,"2012","FL",2012-06-19,"Quinnipiac","Obama",45,"D",140
14187,"2012","FL",2012-06-19,"Quinnipiac","Romney",41,"R",140
14141,"2012","FL",2012-06-12,"Quinnipiac","Obama",46,"D",147
14141,"2012","FL",2012-06-12,"Quinnipiac","Romney",42,"R",147
14037,"2012","FL",2012-05-31,"Purple Strategies","Obama",45,"D",159
14037,"2012","FL",2012-05-31,"Purple Strategies","Romney",49,"R",159
14009,"2012","FL",2012-05-31,"PPP (D)","Obama",50,"D",159
14009,"2012","FL",2012-05-31,"PPP (D)","Romney",46,"R",159
13891,"2012","FL",2012-05-17,"NBC/Marist","Obama",48,"D",173
13891,"2012","FL",2012-05-17,"NBC/Marist","Romney",44,"R",173
13872,"2012","FL",2012-05-15,"Quinnipiac","Obama",41,"D",175
13872,"2012","FL",2012-05-15,"Quinnipiac","Romney",47,"R",175
13725,"2012","FL",2012-05-06,"Suffolk","Obama",46,"D",184
13725,"2012","FL",2012-05-06,"Suffolk","Romney",45,"R",184
13677,"2012","FL",2012-04-25,"Quinnipiac","Obama",43,"D",195
13677,"2012","FL",2012-04-25,"Quinnipiac","Romney",44,"R",195
13635,"2012","FL",2012-04-25,"Rasmussen","Obama",45,"D",195
13635,"2012","FL",2012-04-25,"Rasmussen","Romney",46,"R",195
13618,"2012","FL",2012-04-19,"Purple Strategies","Obama",45,"D",201
13618,"2012","FL",2012-04-19,"Purple Strategies","Romney",47,"R",201
13570,"2012","FL",2012-04-15,"FOX","Obama",45,"D",205
13570,"2012","FL",2012-04-15,"FOX","Romney",43,"R",205
13541,"2012","FL",2012-04-12,"PPP (D)","Obama",50,"D",208
13541,"2012","FL",2012-04-12,"PPP (D)","Romney",45,"R",208
13368,"2012","FL",2012-03-20,"Quinnipiac","Obama",49,"D",231
13368,"2012","FL",2012-03-20,"Quinnipiac","Romney",42,"R",231
13220,"2012","FL",2012-03-13,"Rasmussen","Obama",46,"D",238
13220,"2012","FL",2012-03-13,"Rasmussen","Romney",43,"R",238
12832,"2012","FL",2012-02-09,"Rasmussen","Obama",47,"D",271
12832,"2012","FL",2012-02-09,"Rasmussen","Romney",44,"R",271
12652,"2012","FL",2012-01-25,"Marist College","Obama",49,"D",286
12652,"2012","FL",2012-01-25,"Marist College","Romney",41,"R",286
12651,"2012","FL",2012-01-24,"Mason-Dixon","Obama",44,"D",287
12651,"2012","FL",2012-01-24,"Mason-Dixon","Romney",48,"R",287
12640,"2012","FL",2012-01-22,"Suffolk","Obama",42,"D",289
12640,"2012","FL",2012-01-22,"Suffolk","Romney",47,"R",289
12639,"2012","FL",2012-01-19,"Quinnipiac","Obama",45,"D",292
12639,"2012","FL",2012-01-19,"Quinnipiac","Romney",45,"R",292
12580,"2012","FL",2012-01-17,"Tarrance (R-Walker)","Obama",46,"D",294
12580,"2012","FL",2012-01-17,"Tarrance (R-Walker)","Romney",45,"R",294
12527,"2012","FL",2011-10-10,"Marist College","Obama",45,"D",393
12527,"2012","FL",2011-10-10,"Marist College","Romney",43,"R",393
12526,"2012","FL",2011-11-17,"Rasmussen","Obama",42,"D",355
12526,"2012","FL",2011-11-17,"Rasmussen","Romney",46,"R",355
12525,"2012","FL",2011-11-28,"Quinnipiac","Obama",42,"D",344
12525,"2012","FL",2011-11-28,"Quinnipiac","Romney",45,"R",344
12524,"2012","FL",2011-12-04,"Marist College","Obama",48,"D",338
12524,"2012","FL",2011-12-04,"Marist College","Romney",41,"R",338
12445,"2012","FL",2012-01-04,"Quinnipiac","Obama",43,"D",307
12445,"2012","FL",2012-01-04,"Quinnipiac","Romney",46,"R",307
12192,"2012","FL",2011-11-28,"PPP (D)","Obama",45,"D",344
12192,"2012","FL",2011-11-28,"PPP (D)","Romney",44,"R",344
12103,"2012","FL",2011-10-31,"Quinnipiac","Obama",42,"D",372
12103,"2012","FL",2011-10-31,"Quinnipiac","Romney",45,"R",372
11566,"2012","FL",2011-06-16,"PPP (D)","Obama",47,"D",509
11566,"2012","FL",2011-06-16,"PPP (D)","Romney",43,"R",509
11200,"2012","FL",2011-04-10,"Suffolk","Obama",42,"D",576
11200,"2012","FL",2011-04-10,"Suffolk","Romney",43,"R",576
11181,"2012","FL",2011-04-04,"Mason-Dixon","Obama",43,"D",582
11181,"2012","FL",2011-04-04,"Mason-Dixon","Romney",48,"R",582
11135,"2012","FL",2011-03-24,"PPP (D)","Obama",46,"D",593
11135,"2012","FL",2011-03-24,"PPP (D)","Romney",44,"R",593
16589,"2012","GA",2012-10-31,"YouGov","Obama",44,"D",6
16589,"2012","GA",2012-10-31,"YouGov","Romney",52,"R",6
16444,"2012","GA",2012-10-29,"20/20 Insight (D-Better Georgia)","Obama",46,"D",8
16444,"2012","GA",2012-10-29,"20/20 Insight (D-Better Georgia)","Romney",52,"R",8
16316,"2012","GA",2012-10-25,"SurveyUSA","Obama",44,"D",12
16316,"2012","GA",2012-10-25,"SurveyUSA","Romney",52,"R",12
15862,"2012","GA",2012-10-04,"YouGov","Obama",44,"D",33
15862,"2012","GA",2012-10-04,"YouGov","Romney",52,"R",33
15770,"2012","GA",2012-10-08,"Abt SRBI Inc/Atlanta Journal-Constitution","Obama",43,"D",29
15770,"2012","GA",2012-10-08,"Abt SRBI Inc/Atlanta Journal-Constitution","Romney",51,"R",29
15224,"2012","GA",2012-09-07,"YouGov","Obama",44,"D",60
15224,"2012","GA",2012-09-07,"YouGov","Romney",51,"R",60
15184,"2012","GA",2012-09-18,"InsiderAdvantage/Fox 5 Atlanta","Obama",35,"D",49
15184,"2012","GA",2012-09-18,"InsiderAdvantage/Fox 5 Atlanta","Romney",56,"R",49
14730,"2012","GA",2012-08-15,"20/20 Insight (D-Better Georgia)","Obama",46,"D",83
14730,"2012","GA",2012-08-15,"20/20 Insight (D-Better Georgia)","Romney",49,"R",83
13912,"2012","GA",2012-05-22,"InsiderAdvantage","Obama",40,"D",168
13912,"2012","GA",2012-05-22,"InsiderAdvantage","Romney",52,"R",168
13782,"2012","GA",2012-05-10,"Landmark/Rosetta Stone","Obama",40,"D",180
13782,"2012","GA",2012-05-10,"Landmark/Rosetta Stone","Romney",51,"R",180
13073,"2012","GA",2012-02-01,"SurveyUSA","Obama",43,"D",279
13073,"2012","GA",2012-02-01,"SurveyUSA","Romney",51,"R",279
13060,"2012","GA",2012-02-23,"SurveyUSA","Obama",42,"D",257
13060,"2012","GA",2012-02-23,"SurveyUSA","Romney",49,"R",257
12570,"2012","GA",2011-12-06,"SurveyUSA","Obama",42,"D",336
12570,"2012","GA",2011-12-06,"SurveyUSA","Romney",49,"R",336
12569,"2012","GA",2011-12-12,"Mason-Dixon","Obama",38,"D",330
12569,"2012","GA",2011-12-12,"Mason-Dixon","Romney",55,"R",330
16453,"2012","HI",2012-10-24,"Honolulu Civil Beat/Merriman","Obama",61,"D",13
16453,"2012","HI",2012-10-24,"Honolulu Civil Beat/Merriman","Romney",34,"R",13
15516,"2012","HI",2012-09-26,"Honolulu Civil Beat/Merriman","Obama",62,"D",41
15516,"2012","HI",2012-09-26,"Honolulu Civil Beat/Merriman","Romney",30,"R",41
12582,"2012","HI",2011-10-13,"DailyKos.com/PPP (D)","Obama",59,"D",390
12582,"2012","HI",2011-10-13,"DailyKos.com/PPP (D)","Romney",32,"R",390
15826,"2012","ID",2012-10-08,"Mason-Dixon/Idaho Statesman","Obama",27,"D",29
15826,"2012","ID",2012-10-08,"Mason-Dixon/Idaho Statesman","Romney",63,"R",29
16574,"2012","IL",2012-10-31,"YouGov","Obama",57,"D",6
16574,"2012","IL",2012-10-31,"YouGov","Romney",38,"R",6
16359,"2012","IL",2012-10-30,"We Ask America","Obama",57,"D",7
16359,"2012","IL",2012-10-30,"We Ask America","Romney",41,"R",7
15851,"2012","IL",2012-10-04,"YouGov","Obama",58,"D",33
15851,"2012","IL",2012-10-04,"YouGov","Romney",38,"R",33
15708,"2012","IL",2012-10-04,"Chicago Tribune/WGN","Obama",55,"D",33
15708,"2012","IL",2012-10-04,"Chicago Tribune/WGN","Romney",36,"R",33
15228,"2012","IL",2012-09-07,"YouGov","Obama",59,"D",60
15228,"2012","IL",2012-09-07,"YouGov","Romney",36,"R",60
15079,"2012","IL",2012-09-04,"Southern Illinois U","Obama",47,"D",63
15079,"2012","IL",2012-09-04,"Southern Illinois U","Romney",34,"R",63
14961,"2012","IL",2012-09-05,"We Ask America","Obama",54,"D",62
14961,"2012","IL",2012-09-05,"We Ask America","Romney",37,"R",62
14839,"2012","IL",2012-08-17,"Ipsos/Crain's Business Journal","Obama",55,"D",81
14839,"2012","IL",2012-08-17,"Ipsos/Crain's Business Journal","Romney",29,"R",81
14473,"2012","IL",2012-07-16,"Ipsos/Crain's Business Journal","Obama",51,"D",113
14473,"2012","IL",2012-07-16,"Ipsos/Crain's Business Journal","Romney",31,"R",113
13446,"2012","IL",2012-02-02,"Chicago Tribune","Obama",56,"D",278
13446,"2012","IL",2012-02-02,"Chicago Tribune","Romney",35,"R",278
16590,"2012","IN",2012-10-31,"YouGov","Obama",44,"D",6
16590,"2012","IN",2012-10-31,"YouGov","Romney",51,"R",6
16551,"2012","IN",2012-11-01,"Rasmussen","Obama",43,"D",5
16551,"2012","IN",2012-11-01,"Rasmussen","Romney",52,"R",5
16446,"2012","IN",2012-10-31,"McLaughlin (R-Mourdock)","Obama",41,"D",6
16446,"2012","IN",2012-10-31,"McLaughlin (R-Mourdock)","Romney",54,"R",6
16372,"2012","IN",2012-10-29,"McLaughlin (R-Mourdock)","Obama",39,"D",8
16372,"2012","IN",2012-10-29,"McLaughlin (R-Mourdock)","Romney",57,"R",8
16323,"2012","IN",2012-10-26,"Pharos Research Group","Obama",42,"D",11
16323,"2012","IN",2012-10-26,"Pharos Research Group","Romney",55,"R",11
16187,"2012","IN",2012-10-24,"McLaughlin (R-Mourdock)","Obama",41,"D",13
16187,"2012","IN",2012-10-24,"McLaughlin (R-Mourdock)","Romney",55,"R",13
15863,"2012","IN",2012-10-04,"YouGov","Obama",41,"D",33
15863,"2012","IN",2012-10-04,"YouGov","Romney",53,"R",33
15830,"2012","IN",2012-10-10,"Rasmussen","Obama",41,"D",27
15830,"2012","IN",2012-10-10,"Rasmussen","Romney",54,"R",27
15346,"2012","IN",2012-09-19,"Howey-Depauw","Obama",40,"D",48
15346,"2012","IN",2012-09-19,"Howey-Depauw","Romney",52,"R",48
15223,"2012","IN",2012-09-07,"YouGov","Obama",45,"D",60
15223,"2012","IN",2012-09-07,"YouGov","Romney",50,"R",60
15080,"2012","IN",2012-09-10,"Global Strategy Group (D-Donnelly)","Obama",41,"D",57
15080,"2012","IN",2012-09-10,"Global Strategy Group (D-Donnelly)","Romney",47,"R",57
14601,"2012","IN",2012-07-31,"Rasmussen","Obama",35,"D",98
14601,"2012","IN",2012-07-31,"Rasmussen","Romney",51,"R",98
13924,"2012","IN",2012-05-23,"Rasmussen","Obama",42,"D",167
13924,"2012","IN",2012-05-23,"Rasmussen","Romney",48,"R",167
13470,"2012","IN",2012-03-26,"Howey-Depauw","Obama",40,"D",225
13470,"2012","IN",2012-03-26,"Howey-Depauw","Romney",49,"R",225
16637,"2012","IA",2012-11-02,"ARG","Obama",48,"D",4
16637,"2012","IA",2012-11-02,"ARG","Romney",49,"R",4
16599,"2012","IA",2012-11-03,"PPP (D)","Obama",50,"D",3
16599,"2012","IA",2012-11-03,"PPP (D)","Romney",48,"R",3
16582,"2012","IA",2012-10-31,"YouGov","Obama",48,"D",6
16582,"2012","IA",2012-10-31,"YouGov","Romney",47,"R",6
16527,"2012","IA",2012-10-30,"Des Moines Register/Selzer","Obama",47,"D",7
16527,"2012","IA",2012-10-30,"Des Moines Register/Selzer","Romney",42,"R",7
16494,"2012","IA",2012-10-30,"Mellman (D-Americans United for Change)","Obama",46,"D",7
16494,"2012","IA",2012-10-30,"Mellman (D-Americans United for Change)","Romney",44,"R",7
16456,"2012","IA",2012-11-01,"Gravis Marketing","Obama",49,"D",5
16456,"2012","IA",2012-11-01,"Gravis Marketing","Romney",45,"R",5
16427,"2012","IA",2012-10-30,"Rasmussen","Obama",48,"D",7
16427,"2012","IA",2012-10-30,"Rasmussen","Romney",49,"R",7
16414,"2012","IA",2012-10-18,"U of Iowa","Obama",44,"D",19
16414,"2012","IA",2012-10-18,"U of Iowa","Romney",45,"R",19
16396,"2012","IA",2012-10-28,"NBC/WSJ/Marist","Obama",50,"D",9
16396,"2012","IA",2012-10-28,"NBC/WSJ/Marist","Romney",44,"R",9
16394,"2012","IA",2012-10-30,"We Ask America","Obama",49,"D",7
16394,"2012","IA",2012-10-30,"We Ask America","Romney",47,"R",7
16353,"2012","IA",2012-10-29,"PPP (D-Health Care for America Now)","Obama",50,"D",8
16353,"2012","IA",2012-10-29,"PPP (D-Health Care for America Now)","Romney",45,"R",8
16180,"2012","IA",2012-10-24,"Gravis Marketing","Obama",50,"D",13
16180,"2012","IA",2012-10-24,"Gravis Marketing","Romney",46,"R",13
16158,"2012","IA",2012-10-23,"PPP (D-Health Care for America Now)","Obama",49,"D",14
16158,"2012","IA",2012-10-23,"PPP (D-Health Care for America Now)","Romney",47,"R",14
16028,"2012","IA",2012-10-21,"Rasmussen","Obama",48,"D",16
16028,"2012","IA",2012-10-21,"Rasmussen","Romney",48,"R",16
16010,"2012","IA",2012-10-18,"PPP (D-Health Care for America Now)","Obama",49,"D",19
16010,"2012","IA",2012-10-18,"PPP (D-Health Care for America Now)","Romney",48,"R",19
15963,"2012","IA",2012-10-17,"PPP (D)","Obama",48,"D",20
15963,"2012","IA",2012-10-17,"PPP (D)","Romney",49,"R",20
15939,"2012","IA",2012-10-15,"NBC/WSJ/Marist","Obama",51,"D",22
15939,"2012","IA",2012-10-15,"NBC/WSJ/Marist","Romney",43,"R",22
15848,"2012","IA",2012-10-04,"YouGov","Obama",50,"D",33
15848,"2012","IA",2012-10-04,"YouGov","Romney",46,"R",33
15822,"2012","IA",2012-10-15,"We Ask America","Obama",49,"D",22
15822,"2012","IA",2012-10-15,"We Ask America","Romney",46,"R",22
15783,"2012","IA",2012-10-11,"ARG","Obama",48,"D",26
15783,"2012","IA",2012-10-11,"ARG","Romney",48,"R",26
15582,"2012","IA",2012-10-07,"Rasmussen","Obama",49,"D",30
15582,"2012","IA",2012-10-07,"Rasmussen","Romney",47,"R",30
15422,"2012","IA",2012-09-25,"We Ask America","Obama",48,"D",42
15422,"2012","IA",2012-09-25,"We Ask America","Romney",44,"R",42
15408,"2012","IA",2012-09-23,"Des Moines Register/Selzer","Obama",49,"D",44
15408,"2012","IA",2012-09-23,"Des Moines Register/Selzer","Romney",45,"R",44
15380,"2012","IA",2012-09-23,"Voter/Consumer Research (R-The Iowa Republican)","Obama",46,"D",44
15380,"2012","IA",2012-09-23,"Voter/Consumer Research (R-The Iowa Republican)","Romney",47,"R",44
15338,"2012","IA",2012-09-24,"PPP (D)","Obama",51,"D",43
15338,"2012","IA",2012-09-24,"PPP (D)","Romney",44,"R",43
15274,"2012","IA",2012-09-20,"ARG","Obama",51,"D",47
15274,"2012","IA",2012-09-20,"ARG","Romney",44,"R",47
15190,"2012","IA",2012-09-16,"NBC/WSJ/Marist","Obama",50,"D",51
